time,ax,ay,az
7.904000,-0.001324,-0.000445,0.008277
7.906000,-0.008155,0.006350,-0.003788
7.908000,0.000519,-0.007901,0.011316
7.910000,-0.040056,-0.033341,-0.029756
7.912000,-0.015197,-0.002792,0.003259
7.914000,0.019665,0.006695,-0.009255
7.916000,-0.012579,0.013525,0.057245
7.918000,-0.016578,-0.003961,0.003117
7.920000,0.026191,-0.043851,-0.011928
7.922000,0.026805,-0.030833,-0.027566
7.924000,0.010340,0.041040,0.026108
7.926000,-0.009102,-0.021851,-0.007001
7.928000,-0.004789,0.028541,-0.015827
7.930000,-0.016083,-0.018682,0.006726
7.932000,-0.019895,-0.003649,0.012994
7.934000,-0.020888,0.012504,0.012679
7.936000,-0.012361,-0.016404,0.000395
7.938000,-0.020694,0.031844,0.003184
7.940000,-0.031274,0.001515,0.004641
7.942000,0.004388,0.009217,0.006728
7.944000,0.004692,-0.005352,0.008498
7.946000,0.034016,0.013174,0.021889
7.948000,-0.013367,0.031576,0.001128
7.950000,0.005922,-0.002626,-0.016336
7.952000,0.006254,0.034594,-0.002886
7.954000,-0.005077,-0.012232,0.015076
7.956000,0.014887,0.015282,-0.035731
7.958000,0.015505,0.009782,-0.035615
7.960000,0.006548,-0.021372,0.018366
7.962000,-0.005113,0.004276,0.030402
7.964000,-0.007151,0.000147,-0.025304
7.966000,-0.027355,-0.017064,0.002009
7.968000,-0.016118,0.007160,-0.007991
7.970000,-0.012440,0.002926,-0.005217
7.972000,-0.022479,-0.001452,0.006111
7.974000,0.008798,-0.001372,-0.025857
7.976000,0.023933,-0.001800,-0.022144
7.978000,-0.018161,-0.007354,-0.006025
7.980000,0.005669,0.002797,-0.002908
7.982000,-0.020682,-0.012878,-0.022519
7.984000,-0.006098,0.053136,0.015793
7.986000,-0.013807,-0.028187,-0.008351
7.988000,0.012038,-0.011695,-0.008436
7.990000,-0.013576,-0.010115,0.005653
7.992000,0.020233,0.040810,-0.002578
7.994000,-0.004914,-0.026403,0.016750
7.996000,-0.012992,0.008518,-0.018668
7.998000,-0.025066,0.004968,-0.027948
